satellite,timestamp,x_pred,y_pred,z_pred,vx_pred,vy_pred,vz_pred,x_truth,y_truth,z_truth,vx_truth,vy_truth,vz_truth,dx,dy,dz,dvx,dvy,dvz,dr,ds,dw,dvr,dvs,dvw
LARES,2025-01-02 08:34:00.073728,4076.0947153428333,-6568.969035271015,-1163.9335812967638,1.6150582310224308,2.1686048408482748,-6.613246600864841,4076.0099125462184,-6569.015443644738,-1163.79674946997,1.6151789955188178,2.1684137878783076,-6.613269629315482,-0.08480279661489476,-0.04640837372335227,0.13683182679369565,0.0001207644963869825,-0.0001910529699671315,-2.3028450641504605e-05,-0.025591328404773437,-0.15989420335902493,-0.04297822625138558,0.00022692237489531478,-9.517606267086688e-06,5.591189732633253e-06
LARES,2025-01-02 08:39:00.073728,4402.4280163529465,-5681.307171628566,-3079.575576051433,0.5470788358279606,3.7117248764816395,-6.077610442649075,4402.380891064085,-5681.41295384009,-3079.455054019739,0.5472149899951546,3.7115354709030726,-6.077695607856185,-0.04712528886193468,-0.10578221152445622,0.12052203169423592,0.00013615416719403584,-0.00018940557856694795,-8.516520711054909e-05,0.002859420263190242,-0.16113902723893347,-0.04429748147785276,0.0002478147303704184,-1.5698059282948936e-05,-2.6406978150401182e-06
LARES,2025-01-02 08:44:00.073728,4400.419278319332,-4369.896444139906,-4765.076780078048,-0.560070578631894,4.97593522538682,-5.088891747451271,4400.412913860392,-4370.057752819441,-4764.990680339908,-0.5599314494247665,4.975764357301159,-5.08903303203715,-0.0063644589399700635,-0.16130867953506822,0.08609973813963734,0.00013912920712755295,-0.0001708680856609135,-0.00014128458587947534,0.034091459414560286,-0.17332431905000623,-0.047650961789842794,0.0002598356277407068,-2.948455922238405e-05,-1.1414048561147558e-05
LARES,2025-01-02 08:49:00.073728,4070.7682637042603,-2733.0849668374376,-6095.061386542636,-1.62354476615792,5.867703127347795,-3.7226062720419577,4070.8028468587854,-2733.29458019648,-6095.0253770068475,-1.6234077941007854,5.867557418546767,-3.722797897997225,0.03458315452508032,-0.20961335904257794,0.03600953578825283,0.00013697205713469884,-0.0001457088010283769,-0.00019162595526722725,0.0631759833392676,-0.19905850780649587,-0.05305607536061768,0.0002714991778431368,-5.122118243239954e-05,-1.9429173056085812e-05
LARES,2025-01-02 08:54:00.073728,3438.571993535633,-893.113778958421,-6971.118573120097,-2.564559291468413,6.322167526224916,-2.0817426120192977,3438.6475665613657,-893.3631487408089,-6971.147470692356,-2.564420232669818,6.322053407691669,-2.0819872379579465,0.07557302573286506,-0.24936978238793017,-0.02889757225966605,0.0001390587985952152,-0.00011411853324716503,-0.00024462593864882365,0.08742469484579424,-0.2398328753317491,-0.05973905682509573,0.0002920943156584721,-7.999612866778549e-05,-2.199475199275788e-05
LARES,2025-01-02 08:59:00.073728,2551.2317009789517,1013.1574782897641,-7328.837490757141,-3.314068931566453,6.3071914540845455,-0.28851884294908814,2551.3501892040986,1012.8803775083112,-7328.948900515241,-3.3139224733522497,6.307130459374321,-0.28882824115862604,0.11848822514684798,-0.277100781452873,-0.11140975810030795,0.00014645821420344873,-6.0994710224804294e-05,-0.0003093982095379033,0.10708437962345886,-0.29575520981936515,-0.0655608746553489,0.00032958890901877243,-0.0001097935267483258,-1.4633789130346944e-05
LARES,2025-01-02 09:04:00.073728,1474.8061558952895,2844.3605660396356,-7142.232446701888,-3.8174204593829018,5.824928871019438,1.5246474706618756,1474.9692070938136,2844.077670845391,-7142.447050320391,-3.8172762492195034,5.824962654161027,1.52427295652069,0.1630511985240446,-0.282895194244702,-0.21460361850313348,0.00014421016339838388,3.378314158908324e-05,-0.0003745141411855002,0.1237311082591147,-0.36444590933325505,-0.0673787010912322,0.00038115183674136314,-0.00013004173319282683,3.33748525394194e-06
LARES,2025-01-02 09:09:00.073728,289.13356904931317,4464.867542164514,-6425.420443995572,-4.0379087002446,4.911234649832295,3.224359168168121,289.3362715943524,4464.613699506509,-6425.754567037319,-4.03779545013623,4.91139805275634,3.223951284114264,0.20270254503924434,-0.25384265800494177,-0.3341230417472616,0.00011325010837026639,0.00016340292404493084,-0.0004078840538568329,0.1369287728312125,-0.44091631403813564,-0.06329248771225071,0.00043208941530340866,-0.00013638855268772017,2.433934883068413e-05
LARES,2025-01-02 09:14:00.073728,-917.9506520953162,5754.572345605046,-5231.543376403353,-3.959243678039911,3.633159190375409,4.685352052205417,-917.7222815013779,5754.388763969332,-5232.000085329983,-3.9591865609548904,3.633458579024591,4.684957691601085,0.22837059393827985,-0.18358163571429031,-0.45670892663019913,5.7117085020763625e-05,0.0002993886491822195,-0.0003943606043321779,0.1434306573174819,-0.5205995417949321,-0.05331184141771482,0.00047675519914430796,-0.00013857616645653465,4.3787407878817465e-05
LARES,2025-01-02 09:19:00.073728,-2056.9660355632823,6617.640038818716,-3648.9979046392314,-3.5868579720272464,2.0845638080900244,5.799281605907709,-2056.7327526152544,6617.56707211028,-3649.565414246061,-3.586877234460644,2.0849913261617985,5.798947979131299,0.2332829480278633,-0.0729667084360699,-0.5675096068298444,-1.9262433397670975e-05,0.0004275180717741023,-0.0003336267764098011,0.1414869513941608,-0.6002761821936786,-0.038238408712938876,0.0005217328796457089,-0.00013677671293455668,5.946849642336382e-05
LARES,2025-01-02 09:24:00.073728,-3043.333469205944,6989.649822187717,-1795.1236556219046,-2.9478555472178414,0.37979568857281265,6.482788213546428,-3043.1208934612373,6989.721945637506,-1795.7746799646513,-2.9479645497081037,0.3803239063663568,6.48256745990966,0.21257574470655527,0.07212344978870533,-0.651024342746723,-0.00010900249026235542,0.0005282177935441723,-0.0002207536367677676,0.1309823282944891,-0.675790583676187,-0.019330048756436957,0.0005643632040668685,-0.0001273664563753762,6.999791519768116e-05
LARES,2025-01-02 09:29:00.073728,-3803.671621657218,6842.556420235483,192.33756252589606,-2.089366166489526,-1.354485914876932,6.684160423009615,-3803.5062451826066,6842.795928820529,191.64416532342574,-2.089562692380696,-1.3539034760515278,6.6840922816361115,0.16537647461154847,0.2395085850466785,-0.6933972024703223,-0.00019652589116958552,0.0005824388254040969,-6.814137350374949e-05,0.11191932541037675,-0.7436284659085498,0.0020470344057797185,0.0006027006241631727,-0.00011650882257569764,7.535456135117533e-05
LARES,2025-01-02 09:34:00.073728,-4281.344614799411,6186.974743097488,2165.465228251876,-1.0752046226343737,-2.988867758384913,6.387756081555381,-4281.25080154354,6187.389469337894,2164.779186715516,-1.0754818591713047,-2.988281831519089,6.387867214662037,0.09381325587128231,0.4147262404067078,-0.6860415363598804,-0.0002772365369310137,0.000585926865824149,0.00011113310665678,0.08668150767091035,-0.8020941955149616,0.024145161403116733,0.0006453603946113106,-0.00010353960406009398,7.287296039966545e-05
LARES,2025-01-02 09:39:00.073728,-4440.771718667997,5071.495322409632,3977.2807409847182,0.018987050812938833,-4.401251727436829,5.61547610928983,-4440.770528245447,5072.076409681096,3976.6583139345307,0.018648719305929262,-4.400730369587109,5.61578419357329,0.0011904225502803456,0.5810872714646393,-0.6224270501875253,-0.0003383315070095705,0.0005213578497205162,0.0003080842834606301,0.05955512223859721,-0.8482653061579536,0.04447948688002981,0.0006863384055728901,-7.916058374108514e-05,6.222006777118718e-05
LARES,2025-01-02 09:44:00.073728,-4270.109367911497,3579.0392532095693,5492.827049475426,1.1116363474320679,-5.4863419384469125,4.425014119948173,-4270.212436798465,3579.756565597681,5492.325106748263,1.1112820311036558,-5.485956702119893,4.425500877854574,-0.10306888696777605,0.7173123881116226,-0.5019427271627137,-0.0003543163284120965,0.00038523632701981114,0.00048675790640118066,0.03199399126284985,-0.8788067556218072,0.06149658321617213,0.0007113297310405394,-4.856174956494508e-05,5.032015397620873e-05
LARES,2025-01-02 09:49:00.073728,-3782.089829012118,1820.5822988914188,6599.267786823795,2.1215203359051884,-6.163553938165023,2.905152401856867,-3782.2951008416153,1821.3884512323953,6598.933428484342,2.121193133003544,-6.163347834430624,2.905774478836065,-0.20527182949717826,0.8061523409764959,-0.3343583394535017,-0.0003272029016443412,0.00020610373439922114,0.0006220769791980274,0.004795122097439541,-0.8933709184862942,0.07535933131425532,0.0007311014678098548,-2.1079131639928903e-05,3.95799216965682e-05
LARES,2025-01-02 09:54:00.073728,-3012.999176803029,-73.17336429478489,7214.215866895962,2.973794993520187,-6.382716226456125,1.1687966037798105,-3013.292810079886,-72.33827175535876,7214.082278363572,2.973536275735114,-6.382731314290879,1.1694962655574273,-0.29363327685678087,0.8350925394261282,-0.1335885323896946,-0.00025871778507280396,-1.5087834754012874e-05,0.0006996617776167113,-0.017922466902259834,-0.8909775054067547,0.08534527935484529,0.0007454314853191677,2.1086296901272523e-05,2.4008475715240235e-05
LARES,2025-01-02 09:59:00.073728,-2019.9427918243691,-1961.478728654686,7291.736505921051,3.6053247375598403,-6.127374619334205,-0.6554281626968077,-2020.2981700519947,-1960.6835045362284,7291.810926458224,3.6051700460488973,-6.127611939243025,-0.6547601287211364,-0.3553782276255788,0.7952241184575541,0.07442053717295494,-0.0001546915109429392,-0.00023731990881969978,0.0006680339756712783,-0.03829312731334707,-0.8688097389989258,0.08897625200684292,0.0007227180032030492,6.478964385798745e-05,-7.650007364669417e-07
LARES,2025-01-02 10:04:00.073728,-876.6474136701373,-3703.8603821353395,6825.7001049567225,3.969085922118552,-5.415804024893987,-2.4323453177339616,-877.0338683976653,-3703.1637965099903,6825.958939251131,3.9690289268349943,-5.416207716391909,-2.4317874822772865,-0.38645472752796195,0.6965856253491438,0.2588342944081887,-5.699528355762595e-05,-0.0004036914979224093,0.0005578354566750932,-0.0607209528302983,-0.8312261753675381,0.0833666186479311,0.0006849220250020794,8.474760607412132e-05,-3.3096034480265766e-05
