satellite,timestamp,x_pred,y_pred,z_pred,vx_pred,vy_pred,vz_pred,x_truth,y_truth,z_truth,vx_truth,vy_truth,vz_truth,dx,dy,dz,dvx,dvy,dvz,dr,ds,dw,dvr,dvs,dvw
LAGEOS 1,2025-01-01 07:21:13.726080,9911.148920138992,-2914.4966649232874,6522.356214908138,-3.3436021969046124,-1.4107937649259839,4.427155867667352,9910.784010274992,-2914.9863005366083,6522.637686911649,-3.3437946015274065,-1.4108056165323433,4.427018250939909,-0.3649098639998556,-0.4896356133208428,0.2814720035112259,-0.00019240462279412895,-1.185160635941429e-05,-0.00013761672744294629,-0.028956428911977,0.5514307124031209,0.3836853216899844,-0.0002267242978604074,8.381362698150376e-06,6.800153407815924e-05
LAGEOS 1,2025-01-01 07:26:13.726080,8814.025704076228,-3307.731150536889,7782.04499245978,-3.9585872381921945,-1.2064374580186268,3.9569414363550095,8813.61030690429,-3308.216906942788,7782.281128869693,-3.958753544566207,-1.2064150735932344,3.9567806894137902,-0.415397171938821,-0.4857564058988828,0.2361364099133425,-0.0001663063740124926,2.2384425392374396e-05,-0.0001607469412192586,-0.017761651995284233,0.5527119935160267,0.3980809922054439,-0.00022848770766256232,-1.1776569307396707e-06,4.231349926369334e-05
LAGEOS 1,2025-01-01 07:31:13.726080,7543.749683243648,-3635.983545794947,8888.71674012955,-4.496024477303763,-0.9783001371283717,3.40873627685869,7543.292602445574,-3636.4557962467034,8888.902316146448,-4.496158076791289,-0.9782454347150633,3.408558975550477,-0.45708079807445756,-0.4722504517562811,0.18557601689826697,-0.00013359948752622586,5.4702413308405085e-05,-0.00017730130821291823,-0.006671656851791247,0.5500207084081344,0.4047400554890589,-0.00022786388584418723,-1.0190001231150092e-05,1.5847535642564008e-05
LAGEOS 1,2025-01-01 07:36:13.726080,6125.239986744319,-3892.788680561773,9820.571534322486,-4.94516759162525,-0.7309166111272134,2.7934368935075327,6124.751337992014,-3893.2385193115533,9820.703278913046,-4.945264307217258,-0.7308324245518634,2.7932507019995683,-0.4886487523053802,-0.4498387497801559,0.13174459056062915,-9.671559200796764e-05,8.418657535003149e-05,-0.000186191507964395,0.004245532136494173,0.5436648945941366,0.4036082245423039,-0.00022508925625444777,-1.8090079233120957e-05,-1.0776761889942106e-05
LAGEOS 1,2025-01-01 07:41:13.726080,4586.373460103672,-4073.103347828479,10559.29050107523,-5.297078800852432,-0.4692143922593459,2.1233110377906996,4585.864026694666,-4073.5227684478,10559.367177137401,-5.297137137533355,-0.46910413548130236,2.123123713181485,-0.5094334090063057,-0.4194206193210448,0.07667606217182765,-5.833668092236621e-05,0.00011025677804354928,-0.0001873246092145564,0.014865882677191439,0.5340625326919141,0.39480563488954784,-0.00022066331233531902,-2.4413345175781578e-05,-3.690427928441784e-05
LAGEOS 1,2025-01-01 07:46:13.726080,2957.4129126397384,-4173.40829284314,11090.407829983764,-5.544815552675118,-0.1984072285295042,1.4117314208888274,2956.8935456365093,-4173.790285827617,11090.430094654404,-5.544836381068762,-0.19827450748471165,1.411549839323925,-0.5193670032290356,-0.38199298447671026,0.022264670640652184,-2.0828393644478638e-05,0.00013272104479256086,-0.00018158156490244437,0.024985736700852565,0.5217054932609875,0.37862320459012494,-0.00021528542290264079,-2.8936311462105837e-05,-6.193092111100912e-05
LAGEOS 1,2025-01-01 07:51:13.726080,1270.3864886298747,-4191.777359702941,11403.599293490412,-5.683569524482209,0.07611687779262866,0.6728867111905856,1269.8676508247877,-4192.115933826389,11403.56940032854,-5.6835553805769905,0.07626852704470366,0.672716254270199,-0.5188378050870597,-0.3385741234478701,-0.02989316187085933,1.414390521858877e-05,0.00015164925207500346,-0.00017045692038664129,0.0343171549753388,0.507112329870473,0.3554970097629907,-0.00020968941118514427,-3.1665197535430886e-05,-8.532744880346391e-05
LAGEOS 1,2025-01-01 07:56:13.726080,-441.56718317210084,-4127.912600831984,11492.881669251903,-5.71075584472311,0.3489101756567834,-0.0785222779304604,-442.07569259242024,-4128.2027689177385,11492.803119635575,-5.7107100619234075,0.3490773945768524,-0.07867788907242357,-0.5085094203193989,-0.2901680857548854,-0.0785496163280186,4.578279970246513e-05,0.00016721892006898997,-0.0001556111419631634,0.0425189071388693,0.4907921532505229,0.3259825081395258,-0.0002044978604341139,-3.283791558691128e-05,-0.00010665531331580092
LAGEOS 1,2025-01-01 08:01:13.726080,-2144.873019478974,-3983.145022366053,11356.71981109191,-5.626051918591202,0.614579390074141,-0.8275934632747521,-2145.362181636712,-3983.382783260879,11356.597044851611,-5.625977919916295,0.6147589451029489,-0.8277319102871843,-0.4891621577380647,-0.23776089482589668,-0.12276624029982486,7.399867490676115e-05,0.00017955502880795393,-0.0001384470124321524,0.04924535075597733,0.47321538809438857,0.29072925777830255,-0.00020010585746052566,-3.283102081751126e-05,-0.00012555141333986717
LAGEOS 1,2025-01-01 08:06:13.726080,-3806.197676822935,-3760.4014506180984,10998.040372702877,-5.4313865609096865,0.8678970409505382,-1.5595340601248608,-3806.6592863483925,-3760.5837897868523,10997.878548489942,-5.431287461437023,0.8680857019235191,-1.5596539728521748,-0.4616095254573338,-0.18233916875396972,-0.16182421293524385,9.909947266351082e-05,0.0001886609729808697,-0.0001199127273139311,0.0542003524745778,0.4548058276936615,0.25046353673630756,-0.0001966756912392578,-3.207252517197199e-05,-0.00014171364078589233
LAGEOS 1,2025-01-01 08:11:13.726080,-5393.117264928691,-3464.1387491245314,10424.153312129089,-5.130881172239242,1.103907479440295,-2.259963968246666,-5393.543953293857,-3464.2636592169483,10423.958171112872,-5.130759739346104,1.1041018752603122,-2.2600644178874063,-0.4266883651662283,-0.12491009241693973,-0.1951410162164393,0.00012143289313826244,0.00019439582001723466,-0.00010044964074040763,0.057178659425288686,0.43594615500021605,0.20597829791673722,-0.0001941146124872384,-3.095189788596766e-05,-0.0001548783714311479
LAGEOS 1,2025-01-01 08:16:13.726080,-6874.760583844292,-3100.2472892015576,9646.58427596914,-4.730745592893982,1.3180255113084058,-2.9152056349194027,-6875.145883597594,-3100.31379572757,9646.362062096756,-4.730604462296469,1.3182221052306886,-2.9152857527078595,-0.38529975330129673,-0.06650652601229012,-0.2222138723846001,0.00014113059751252877,0.00019659392228277284,-8.011778845684603e-05,0.05810111004000912,0.4169892772213153,0.158120924203556,-0.0001921328645892838,-2.977410690457235e-05,-0.0001648767441537322
